1687851049452|155|statement|connection 1|url jdbc:mysql://121.5.25.174:3307/dy_base?allowMultiQueries=true&useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=Asia/Shanghai&zeroDateTimeBehavior=convertToNull&allowPublicKeyRetrieval=true|/* ping */ SELECT 1|/* ping */ SELECT 1
1689414312144|49|statement|connection 3|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = ?)|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = '1786949799936')
1689414326019|51|statement|connection 6|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT COUNT(1) FROM dy_truck_type WHERE (status = ?)|SELECT COUNT(1) FROM dy_truck_type WHERE (status = 1)
1689414326021|52|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT COUNT(1) FROM dy_truck WHERE (status = ?)|SELECT COUNT(1) FROM dy_truck WHERE (status = 1)
1689414326070|47|statement|connection 6|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status  FROM dy_truck_type     WHERE (status = ?) LIMIT ?,?|SELECT  id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status  FROM dy_truck_type     WHERE (status = 1) LIMIT 0,10
1689414326072|49|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,fleet_id,brand,license_plate,allowable_load,allowable_volume,status  FROM dy_truck     WHERE (status = ?) ORDER BY id DESC LIMIT ?,?|SELECT  id,truck_type_id,fleet_id,brand,license_plate,allowable_load,allowable_volume,status  FROM dy_truck     WHERE (status = 1) ORDER BY id DESC LIMIT 0,10
1689414326120|47|statement|connection 6|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = '347502415872')
1689414326125|50|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='8567713304576' 
1689414326170|47|statement|connection 6|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = '8356106473472')
1689414326184|56|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = ?)|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = '970796961792')
1689414326246|60|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='8356106473472' 
1689414326246|73|statement|connection 6|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = '8567713304576')
1689414326322|73|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = ?)|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = '555237904384')
1689414326373|49|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = ?)|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = '447268130816')
1689414326447|70|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = ?)|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = '3075444183040')
1689414326498|49|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = ?)|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = '281140137984')
1689414326554|55|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='347502415872' 
1689414326634|76|statement|connection 5|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = ?)|SELECT  id,truck_id,transport_trips_id,user_id  FROM dy_transport_trips_truck_driver     WHERE (truck_id = '1786949799936')
1689414495872|118|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT COUNT(1) FROM dy_goods_type goods_type WHERE goods_type.status = 1|SELECT COUNT(1) FROM dy_goods_type goods_type WHERE goods_type.status = 1
1689414495876|119|statement|connection 7|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT COUNT(1) FROM dy_truck_type WHERE (status = ?)|SELECT COUNT(1) FROM dy_truck_type WHERE (status = 1)
1689414495936|59|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT goods_type.* FROM dy_goods_type goods_type WHERE goods_type.status = 1 ORDER BY id LIMIT ?,?|SELECT goods_type.* FROM dy_goods_type goods_type WHERE goods_type.status = 1 ORDER BY id LIMIT 0,10
1689414495936|58|statement|connection 7|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status  FROM dy_truck_type     WHERE (status = ?) LIMIT ?,?|SELECT  id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status  FROM dy_truck_type     WHERE (status = 1) LIMIT 0,10
1689414495998|58|statement|connection 7|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = '347502415872')
1689414495998|50|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '1335776907264')
1689414496062|61|statement|connection 7|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = '8356106473472')
1689414496062|61|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '2212474523648')
1689414496114|49|statement|connection 7|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (truck_type_id = '8567713304576')
1689414496115|50|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='347502415872' 
1689414496170|52|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='8356106473472' 
1689414496231|59|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='8567713304576' 
1689414496295|61|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '2243176828928')
1689414496357|60|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '299788013568')
1689414496406|47|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '569553063936')
1689414496479|69|statement|connection 8|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '581292920832')
1689414504674|47|statement|connection 9|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT COUNT(1) FROM dy_goods_type goods_type WHERE goods_type.status = 1|SELECT COUNT(1) FROM dy_goods_type goods_type WHERE goods_type.status = 1
1689414504723|47|statement|connection 9|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT goods_type.* FROM dy_goods_type goods_type WHERE goods_type.status = 1 ORDER BY id LIMIT ?,?|SELECT goods_type.* FROM dy_goods_type goods_type WHERE goods_type.status = 1 ORDER BY id LIMIT 0,10
1689414504772|47|statement|connection 9|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '1335776907264')
1689414504822|47|statement|connection 9|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = ?)|SELECT  id,truck_type_id,goods_type_id  FROM dy_truck_type_goods_type     WHERE (goods_type_id = '2212474523648')
1689414504872|48|statement|connection 9|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='347502415872' 
1689414504921|48|statement|connection 9|url jdbc:mysql://121.5.25.174:3307/dy_base?serverTimezone=UTC&characterEncoding=utf8&useUnicode=true&useSSL=false&autoReconnect=true&zeroDateTimeBehavior=convertToNull&allowMultiQueries=true|SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id=? |SELECT id,name,allowable_load,allowable_volume,measure_long,measure_width,measure_high,status FROM dy_truck_type WHERE id='8356106473472' 
